"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.802109646E1,-3.353280236E-1,-1.081085416E0,-1.758596885E0
4.803114346E1,-3.926419929E-2,-7.922604449E-1,-2.117140548E0
4.804119046E1,2.194883958E-1,-5.517248502E-1,-2.386496045E0
4.805123646E1,5.072336787E-1,-3.975801127E-1,-2.704675208E0
4.806128346E1,7.617610757E-1,-4.249249090E-1,-2.977533773E0
4.807133046E1,1.002920861E0,-4.765036368E-1,-3.213830282E0
4.808137746E1,1.127899687E0,-5.993621162E-1,-3.414115545E0
4.809142446E1,1.021882504E0,-6.257840757E-1,-3.535934681E0
4.810147146E1,7.877997503E-1,-5.598241210E-1,-3.580588698E0
4.811151846E1,6.242385104E-1,-4.759366031E-1,-3.664159443E0
4.812156446E1,4.363607472E-1,-4.462780635E-1,-3.661915281E0
4.813161146E1,2.510423103E-1,-4.052895203E-1,-3.534447734E0
4.814165846E1,1.360992068E-1,-4.031574793E-1,-3.250385320E0
4.815170546E1,4.079719305E-2,-4.068134509E-1,-2.776211799E0
4.816175246E1,-4.265456110E-2,-2.522946377E-1,-2.531384202E0
4.817179946E1,-3.237603307E-3,-1.284418394E-1,-2.277417991E0
4.818184546E1,2.474826716E-1,3.698363900E-5,-1.880424793E0
4.819189246E1,5.422016363E-1,2.278370503E-1,-1.595581775E0
4.820193946E1,7.749572182E-1,4.922367400E-1,-1.312906321E0
4.821198646E1,1.116176165E0,7.407736646E-1,-1.113213381E0
4.822203346E1,1.386246339E0,9.838466585E-1,-9.185689276E-1
4.823208046E1,1.409453499E0,1.308238342E0,-6.564031667E-1
4.824212746E1,1.265301653E0,1.762503995E0,-5.978158200E-1
4.825217346E1,9.644045202E-1,2.114517633E0,-4.161761588E-1
4.826222046E1,5.939816545E-1,2.328426177E0,-1.685167551E-2
4.827226746E1,2.497743416E-1,2.337182821E0,7.593609399E-1
4.828231446E1,-2.521962583E-2,2.094017149E0,1.659711698E0
4.829236146E1,6.045363173E-3,1.612917016E0,3.026387259E0
4.830240846E1,2.283814260E-1,1.239437664E0,4.503664659E0
4.831245546E1,5.861688242E-1,1.154241685E0,5.473968582E0
4.832250146E1,9.795233003E-1,1.256432450E0,6.065292238E0
4.833254846E1,1.743238150E0,1.150630226E0,5.678505355E0
4.834259546E1,2.406352897E0,1.047161991E0,4.816336330E0
4.835264246E1,2.366003016E0,8.262706286E-1,3.853388790E0
4.836268946E1,1.994832584E0,4.771216875E-1,2.585269802E0
4.837273646E1,1.445430247E0,5.200601310E-1,1.699690865E0
4.838278346E1,8.382732081E-1,1.679535221E-1,1.341262393E0
4.839282946E1,3.055211109E-1,-6.752925968E-1,1.723626443E0
4.840287646E1,-7.411630891E-2,-1.693700685E0,2.477712024E0
4.841292346E1,3.238685042E-2,-2.437133810E0,3.327541670E0
4.842297046E1,4.025060629E-1,-3.290141124E0,4.197227874E0
4.843301746E1,6.693297525E-1,-3.978744615E0,5.013944737E0
4.844306446E1,1.031636391E0,-4.151447977E0,5.015093715E0
4.845311046E1,1.251912991E0,-3.974054271E0,4.495489082E0
4.846315746E1,1.470699867E0,-3.666424946E0,3.867968237E0
4.847320446E1,1.552510162E0,-3.040285214E0,2.784008476E0
4.848325146E1,1.614439484E0,-2.081303401E0,1.304225544E0
4.849329833E1,1.680928027E0,-1.093194415E0,-1.229289383E-1
4.850334533E1,1.746921311E0,-2.737182511E-1,-1.515980705E0
4.851339233E1,1.967193526E0,1.119268173E-1,-2.434770657E0
4.852343833E1,2.032877200E0,4.538512310E-1,-3.234427099E0
4.853348533E1,1.996033894E0,3.810725458E-1,-3.643109466E0
4.854353233E1,1.730712683E0,3.676578636E-1,-3.677479400E0
4.855357933E1,1.341467923E0,3.911652786E-1,-3.559705367E0
4.856362633E1,1.016531571E0,2.602086979E-1,-3.328711697E0
4.857367333E1,6.971769708E-1,-4.900843799E-2,-3.064124604E0
4.858372033E1,5.601964790E-1,1.494441609E-1,-4.240154039E0
4.859376633E1,5.713952857E-1,7.773697793E-2,-3.219368180E0
4.860381333E1,2.925497208E-1,-3.653356420E-1,-3.090176289E0
4.861386033E1,1.060906383E-1,-1.591772899E-1,-3.223809140E0
4.862390733E1,1.713198372E-1,-4.754181013E-2,-4.251702290E0
4.863395433E1,2.692826630E-1,4.111247492E-1,-4.118529029E0
4.864400133E1,2.987316164E-1,1.748286782E-1,-3.529972275E0
4.865404733E1,1.667733347E-1,2.567430532E-1,-3.392601884E0
4.866409433E1,2.267788504E-1,3.787099783E-1,-3.367596851E0
4.867414133E1,-2.409601025E-2,5.428961393E-1,-2.625695697E0
4.868418833E1,-4.948655751E-1,8.071848781E-1,-2.308709950E0
4.869423533E1,-7.746573291E-1,1.264936056E0,-2.512229893E0
4.870428233E1,-1.054707530E0,1.457542609E0,-2.474953308E0
4.871432933E1,-1.453874212E0,1.571504549E0,-1.846949483E0
4.872437533E1,-1.672019502E0,1.554143874E0,-1.527011477E0
4.873442233E1,-1.708819831E0,1.514916219E0,-9.810692310E-1
4.874446933E1,-1.750558718E0,1.150620943E0,-2.123065531E-2
4.875451633E1,-1.881512813E0,8.170293966E-1,9.293839377E-1
4.876456333E1,-1.904451294E0,4.233046456E-1,1.748968860E0
4.877461033E1,-1.766994949E0,1.095426882E-1,2.643597533E0
4.878465733E1,-1.408900937E0,-2.669411820E-1,3.150038913E0
4.879470333E1,-9.687292671E-1,-2.906258406E-1,3.179569107E0
4.880475033E1,-4.756741362E-1,-1.260123213E-1,3.010513238E0
4.881479733E1,-1.158428438E-2,1.746053146E-1,2.545265492E0
4.882484433E1,2.678925971E-1,6.214610830E-1,1.824397357E0
4.883489133E1,4.783229980E-1,1.043628007E0,1.154809304E0
4.884493833E1,5.324468726E-1,1.494167521E0,5.444588077E-1
4.885498433E1,4.945727026E-1,1.960035072E0,3.852321088E-2
4.886503133E1,3.792576431E-1,2.448326257E0,-3.517965603E-1
4.887507833E1,1.893150088E-1,2.952020324E0,-3.402798843E-1
4.888512533E1,1.443889506E-2,3.078989981E0,-2.439885217E-1
4.889517233E1,-1.676671547E-1,2.990042721E0,4.855913794E-1
4.890521933E1,-2.831433050E-1,2.350910621E0,1.244272288E0
4.891526533E1,-1.880205815E-1,1.545857200E0,2.194065932E0
4.892531233E1,3.222061408E-1,4.074592759E-1,2.568675989E0
4.893535933E1,9.875320854E-1,-7.272475930E-1,2.874890580E0
4.894540633E1,1.608548999E0,-1.865048224E0,3.244679607E0
4.895545333E1,1.705153188E0,-2.380036918E0,3.330127893E0
4.896550033E1,1.342083050E0,-2.902953122E0,3.372499741E0
4.897554733E1,6.266320682E-1,-3.425368511E0,3.751793418E0
4.898559333E1,-4.478112034E-2,-3.775639240E0,3.802547835E0
4.899564033E1,-3.030873536E-1,-3.457760039E0,3.099900209E0
4.900568733E1,-1.502654023E-1,-2.698860737E0,1.974360312E0
4.901573433E1,1.971812680E-1,-1.891987077E0,6.811257792E-1
4.902578133E1,4.388827244E-1,-1.261252164E0,-2.605659628E-1
4.903582833E1,6.838702429E-1,-6.757289453E-1,-1.101967431E0
4.904587433E1,9.573647650E-1,-1.722006471E-1,-1.883816763E0
4.905592133E1,1.143909655E0,1.047410278E-1,-2.373028738E0
4.906596833E1,1.419552810E0,1.401117124E-1,-2.812911848E0
4.907601533E1,1.453404973E0,5.314630786E-1,-3.189289518E0
4.908606233E1,1.458421007E0,7.289982493E-1,-3.518904666E0
4.909610933E1,1.443525371E0,7.950881584E-1,-3.582477933E0
4.910615633E1,1.210911584E0,6.456362499E-1,-3.453146294E0
4.911620233E1,9.624463608E-1,5.380164917E-1,-3.330228465E0
4.912624933E1,8.113177633E-1,4.515275475E-1,-3.304087318E0
4.913629633E1,5.156987659E-1,3.204538033E-1,-3.231164938E0
4.914634333E1,1.773753599E-1,1.581904992E-1,-3.149937757E0
4.915639033E1,-4.747464024E-2,-4.645503201E-2,-3.058421815E0
4.916643733E1,-3.733010115E-1,-3.774933920E-1,-2.701849834E0
4.917648333E1,-8.745716266E-1,-5.437241782E-1,-2.272830266E0
4.918653033E1,-1.330277375E0,-6.459068298E-1,-1.814410313E0
4.919657733E1,-1.857235759E0,-9.210531903E-1,-1.202388682E0
4.920662433E1,-2.096817234E0,-1.231681479E0,-6.094681513E-1
4.921667133E1,-2.161472090E0,-1.151475806E0,-4.193126053E-1
4.922671833E1,-2.065892626E0,-8.382435335E-1,-4.928109366E-1
4.923676433E1,-1.887444375E0,-5.582573596E-1,-7.211914855E-1
4.924681133E1,-1.765245754E0,-5.834831981E-1,-8.328189254E-1
4.925685833E1,-1.517428914E0,-3.373356651E-1,-9.342704558E-1
4.926690533E1,-1.079390455E0,-8.860030062E-2,-1.059071673E0
4.927695233E1,-8.756688566E-1,2.109065104E-1,-8.568410414E-1
4.928699933E1,-5.108199953E-1,5.641013592E-1,-8.809847796E-1
4.929704533E1,-3.824232526E-2,1.089671029E0,-9.786683643E-1
4.930709233E1,3.284518442E-1,1.422851517E0,-8.225845438E-1
4.931713933E1,4.385114993E-1,1.550432207E0,-3.720758736E-1
4.932718633E1,5.135378543E-1,1.791922506E0,1.420499182E-1
4.933723333E1,9.050679260E-1,1.992236128E0,6.619463271E-1
4.934728033E1,1.350617792E0,2.027962323E0,1.509492050E0
4.935732733E1,1.673362315E0,2.285295214E0,2.465688395E0
4.936737333E1,1.944788896E0,2.741938929E0,3.044663901E0
4.937742033E1,2.452067160E0,2.911029881E0,3.356083683E0
4.938746733E1,3.032161677E0,3.026680205E0,3.255374165E0
4.939751433E1,3.547170399E0,2.680561291E0,3.007207807E0
4.940756133E1,3.473482617E0,1.934363311E0,2.918841176E0
4.941760833E1,2.504407195E0,1.643868959E0,3.154154184E0
4.942765433E1,1.974192205E0,1.089833655E0,3.411084348E0
4.943770133E1,1.608304439E0,1.128872956E-1,4.130960795E0
4.944774833E1,1.280794436E0,-1.102975126E0,5.011585971E0
4.945779533E1,1.186138028E0,-2.112199797E0,5.735228609E0
4.946784233E1,1.210839152E0,-3.095049359E0,6.184495915E0
4.947788933E1,1.080980605E0,-3.703110085E0,6.104636983E0
4.948793496E1,1.004095859E0,-3.973499955E0,5.599407730E0
4.949798196E1,9.355007100E-1,-4.262744464E0,4.750190288E0
4.950802896E1,8.551389170E-1,-4.219496118E0,3.652100145E0
4.951807596E1,8.748990706E-1,-3.834928253E0,2.193409874E0
4.952812296E1,8.438767411E-1,-3.417246436E0,7.927888870E-1
4.953816996E1,8.769678886E-1,-2.793031899E0,-6.311537200E-1
4.954821596E1,1.071775699E0,-1.958285878E0,-1.887046180E0
4.955826296E1,1.318082861E0,-1.215050389E0,-2.901380221E0
4.956830996E1,1.453707566E0,-4.936122975E-1,-3.776016093E0
4.957835696E1,1.638744459E0,1.474306722E-1,-4.329371440E0
4.958840396E1,1.618316334E0,5.779963902E-1,-4.640554994E0
4.959845096E1,1.492489808E0,8.678191888E-1,-4.775170178E0
4.960849696E1,1.205900593E0,9.363529417E-1,-4.556331700E0
4.961854396E1,9.311016304E-1,7.199148922E-1,-4.171968488E0
4.962859096E1,6.151517911E-1,4.851393896E-1,-3.761574056E0
4.963863796E1,3.406398170E-1,2.525963540E-1,-3.445877620E0
4.964868496E1,1.388978441E-2,5.501469791E-2,-2.699660051E0
4.965873196E1,-1.982911609E-1,-1.099658073E-1,-3.022765494E0
4.966877896E1,-3.577649595E-1,5.102718920E-3,-3.085881509E0
4.967882496E1,-4.297064696E-1,1.208879676E-1,-3.119650349E0
4.968887196E1,-4.834858336E-1,2.200545524E-1,-3.366540844E0
4.969891896E1,-5.287286282E-1,6.144230819E-1,-2.845776123E0
4.970896596E1,-5.601131196E-1,4.754923609E-1,-3.532640360E0
4.971901296E1,-6.508800329E-1,8.163338703E-1,-2.811029629E0
4.972905896E1,-7.293873815E-1,3.883561300E-1,-1.671887940E0
4.973910596E1,-9.037670667E-1,5.230655998E-2,-1.184952870E0
4.974915296E1,-1.018360287E0,1.335780336E-1,-6.241715598E-1
4.975919996E1,-1.300127816E0,3.925784044E-1,-1.172121155E-1
4.976924696E1,-1.562197390E0,7.228173038E-1,-5.517187107E-1
4.977929396E1,-1.732054034E0,1.404914452E0,-6.518025774E-1
4.978933996E1,-1.771093554E0,1.788656105E0,-7.255295348E-1
4.979938696E1,-1.774408049E0,1.974292777E0,-7.715447831E-1
4.980943396E1,-1.599626587E0,2.152380547E0,-1.725560117E-1
4.981948096E1,-1.349201158E0,1.839910605E0,1.845047969E-1
4.982952796E1,-1.182097821E0,1.761635391E0,5.247256243E-1
4.983957496E1,-1.102412258E0,1.502594674E0,9.629183042E-1
4.984962096E1,-1.110072111E0,1.242556861E0,1.443991540E0
4.985966796E1,-9.107081502E-1,9.345240788E-1,1.327677557E0
4.986971496E1,-5.740116223E-1,9.524121733E-1,1.307998753E0
4.987976196E1,-1.700823105E-1,7.783424637E-1,1.062975858E0
4.988980896E1,4.215093311E-2,8.872056323E-1,7.580423927E-1
4.989985596E1,-8.053848859E-2,1.090081504E0,1.049686891E0
4.990990196E1,-3.205414385E-1,1.692701981E0,8.802275652E-1
4.991994896E1,-4.548933510E-1,2.409973347E0,4.336903238E-1
4.992999596E1,-5.172153144E-1,2.894479629E0,7.764704776E-1
4.994004296E1,-4.068918767E-1,2.782548426E0,9.854043567E-1
4.995008996E1,-2.831445475E-1,2.344639483E0,1.553359031E0
4.996013696E1,4.942343681E-1,1.449461026E0,2.056957496E0
4.997018296E1,1.624044998E0,3.076538828E-1,2.603107903E0
4.998022996E1,2.062707648E0,-1.359370343E0,3.574721602E0
4.999027696E1,1.974256232E0,-3.027210547E0,4.809703833E0
5.000032396E1,1.633501846E0,-4.004055165E0,5.693914522E0
5.001037096E1,9.051346573E-1,-4.412550421E0,5.625322589E0
5.002041796E1,2.042362992E-1,-4.290809345E0,5.096018010E0
5.003046396E1,-2.049491479E-1,-4.062081179E0,4.382586365E0
5.004051096E1,-4.422476508E-1,-3.432523749E0,3.012123562E0
5.005055796E1,-3.889508649E-1,-2.500876354E0,1.647635443E0
5.006060496E1,-2.143421882E-1,-1.433724268E0,2.330185604E-1
5.007065196E1,2.223593055E-1,-5.830948699E-1,-1.127847208E0
5.008069896E1,6.916204349E-1,-2.496360549E-1,-2.074970428E0
5.009074496E1,9.481236792E-1,-2.471869487E-1,-2.786580082E0
5.010079196E1,9.118740850E-1,-2.536377431E-1,-3.104760414E0
5.011083896E1,7.809725413E-1,-2.758081922E-1,-3.198693010E0
5.012088596E1,6.454741359E-1,-3.235534854E-1,-3.513422316E0
5.013093296E1,5.069619294E-1,-3.209954748E-1,-3.435725684E0
5.014097996E1,3.049685490E-1,-3.977509975E-1,-3.449024007E0
5.015102596E1,1.176408626E-2,-2.584008850E-1,-3.609378633E0
5.016107296E1,-1.717287768E-1,-4.144887985E-1,-3.654628481E0
5.017111996E1,-5.167926338E-1,-5.077182667E-1,-3.031024101E0
5.018116696E1,-8.953114081E-1,-3.317865112E-1,-3.497688628E0
5.019121396E1,-1.096649389E0,2.531888232E-2,-3.733463566E0
5.020126096E1,-1.140396941E0,1.501711160E-3,-3.647689590E0
5.021130696E1,-9.657750345E-1,-8.090061396E-3,-3.473927298E0
5.022135396E1,-1.006156271E0,-2.037798509E-2,-3.071145941E0
5.023140096E1,-1.144586397E0,6.145979136E-2,-2.616675197E0
5.024144796E1,-1.260270124E0,2.077359308E-1,-2.285014694E0
5.025149496E1,-1.232692170E0,1.983162126E-1,-1.772793340E0
5.026154196E1,-9.918023801E-1,1.270854315E-1,-1.391908636E0
5.027158796E1,-6.049526390E-1,1.378174111E-2,-1.077060047E0
5.028163496E1,-1.429046349E-1,3.523751423E-2,-7.804454148E-1
5.029168196E1,2.526226665E-1,7.866668522E-2,-5.153314877E-1
5.030172896E1,5.519046521E-1,4.988785923E-2,-1.369657642E-1
5.031177596E1,5.422705603E-1,2.751983276E-1,-6.934680820E-2
5.032182196E1,2.589786630E-1,8.282713996E-1,-9.787478864E-2
5.033186896E1,-1.994993236E-1,1.318183579E0,1.926289183E-1
5.034191596E1,-6.978665037E-1,1.705519516E0,2.482330155E-1
5.035196296E1,-9.172233371E-1,2.081349594E0,2.328332037E-1
5.036200996E1,-9.014921343E-1,2.065423387E0,6.381417274E-1
5.037205696E1,-8.179189774E-1,1.968789962E0,1.078846956E0
5.038210296E1,-7.124387153E-1,1.853192263E0,1.365324855E0
5.039214996E1,-7.643412327E-1,1.636889869E0,2.003164866E0
5.040219696E1,-9.519585025E-1,1.452956783E0,2.981816273E0
5.041224396E1,-7.431884915E-1,1.645239400E0,3.167394034E0
5.042229096E1,3.930724941E-2,1.987562594E0,3.178899601E0
5.043233796E1,1.213776866E0,2.268869362E0,2.546082932E0
5.044238396E1,2.484968127E0,1.849872360E0,2.089576188E0
5.045243096E1,3.187725973E0,1.754960648E0,1.823624355E0
5.046247796E1,3.318285235E0,1.400138446E0,1.384924722E0
5.047252496E1,2.682073381E0,1.368472265E0,2.443205851E0
5.048257196E1,1.954633999E0,6.333334158E-1,3.313919996E0
5.049261871E1,1.404373877E0,-5.457248761E-1,4.783165661E0
5.050266471E1,1.049427567E0,-1.816959553E0,6.232995061E0
5.051271171E1,7.712303491E-1,-2.785389296E0,6.473802697E0
5.052275871E1,6.411575751E-1,-3.565093576E0,6.223267048E0
5.053280571E1,9.095956443E-1,-4.439885570E0,5.350761316E0
5.054285271E1,8.820664414E-1,-4.726974795E0,4.342071007E0
5.055289971E1,6.447909618E-1,-4.360737659E0,3.096198336E0
5.056294571E1,3.936553884E-1,-3.774147908E0,1.743022826E0
5.057299271E1,3.851969524E-1,-3.070037894E0,5.334134173E-1
5.058303971E1,4.319544317E-1,-2.186949724E0,-6.008125180E-1
5.059308671E1,5.587923798E-1,-1.431761942E0,-1.615694443E0
5.060313371E1,7.430119787E-1,-7.274072219E-1,-2.533818398E0
5.061317971E1,1.022408022E0,-4.407441124E-2,-3.375164317E0
5.062322671E1,1.079030266E0,5.448758604E-1,-3.834240328E0
5.063327371E1,9.618507488E-1,9.466080809E-1,-4.237461396E0
5.064332071E1,8.292254459E-1,1.044566923E0,-4.275073611E0
5.065336771E1,7.222868152E-1,8.286726648E-1,-4.172982395E0
5.066341471E1,4.511297176E-1,5.918450819E-1,-3.734080448E0
5.067346071E1,1.303257209E-1,3.454451685E-1,-3.450601586E0
5.068350771E1,-2.153196964E-2,2.022347242E-1,-3.368766879E0
5.069355471E1,-1.066275954E-1,-1.344021986E-1,-3.172094611E0
5.070360171E1,8.391838937E-2,-3.404478456E-1,-3.045906435E0
5.071364871E1,3.388650043E-1,-3.328479271E-1,-3.195804486E0
5.072369571E1,5.051036477E-1,-3.470601694E-1,-3.284907866E0
5.073374171E1,6.900582051E-1,-3.357874686E-1,-3.369459189E0
5.074378871E1,7.041476559E-1,-2.058332469E-1,-3.386638309E0
5.075383571E1,5.704026843E-1,3.111532952E-1,-3.069749626E0
5.076388271E1,5.873398753E-1,4.721976011E-1,-4.273268575E0
5.077392971E1,5.147243274E-1,1.255829017E0,-4.020993379E0
5.078397571E1,5.249969351E-1,1.109411375E0,-1.725249045E0
5.079402271E1,6.314674231E-1,1.112384538E0,-4.284326829E0
5.080406971E1,5.632434631E-1,1.843981875E0,-2.263258374E0
5.081411671E1,3.316027625E-1,8.682660623E-1,-1.362933928E0
5.082416371E1,-2.250491709E-1,1.417879483E0,-1.167950336E0
5.083420971E1,-6.716512433E-1,1.831643373E0,-6.656949770E-1
5.084425671E1,-1.055335229E0,2.088227089E0,-2.784227747E-1
5.085430371E1,-1.379906057E0,2.361456806E0,2.571973819E-1
5.086435071E1,-1.367888567E0,2.470546554E0,4.680456394E-1
5.087439771E1,-1.310330768E0,2.369620542E0,1.129170433E0
5.088444471E1,-1.183207476E0,2.048853547E0,1.763129062E0
5.089449071E1,-1.115410911E0,1.927096391E0,3.084772292E0
5.090453771E1,-8.544151048E-1,1.113298604E0,1.963623655E0
5.091458471E1,-8.144756982E-1,1.263499395E0,3.468198196E0
5.092463171E1,-7.764027230E-1,4.754407592E-1,3.801311733E0
5.093467871E1,-1.070679638E0,5.358043438E-1,3.665641712E0
5.094472571E1,-1.421633542E0,9.210930245E-1,3.014108691E0
5.095477171E1,-1.685995224E0,1.601163674E0,2.220635680E0
5.096481871E1,-1.771801652E0,2.395700147E0,1.145390024E0
5.097486571E1,-1.471590106E0,3.402616118E0,2.867170501E-1
5.098491271E1,-9.150652760E-1,3.413857682E0,-3.934006691E-1
5.099495971E1,-4.391926268E-1,3.323640992E0,3.147427547E-1
5.100500571E1,6.873783530E-1,2.253661923E0,1.642266530E-1
5.101505271E1,2.233572791E0,1.017040571E0,5.433718103E-1
5.102509971E1,3.382602561E0,-6.222039717E-1,1.551925879E0
5.103514671E1,3.236291192E0,-2.406326731E0,2.918555247E0
5.104519371E1,2.390326117E0,-3.991942658E0,4.841398081E0
5.105524071E1,1.293101801E0,-4.825323208E0,6.018490539E0
5.106528671E1,4.385528684E-1,-4.986745829E0,6.302992079E0
5.107533371E1,-1.235974212E-1,-4.801655141E0,6.039513034E0
5.108538071E1,-2.908847992E-1,-4.706032700E0,5.188492311E0
5.109542771E1,-2.100242387E-1,-3.797911577E0,3.740586644E0
5.110547471E1,-7.944421872E-2,-2.446700001E0,1.829417192E0
5.111552071E1,8.548965499E-2,-1.445211854E0,5.020594776E-2
5.112556771E1,3.242509121E-1,-5.591736183E-1,-1.460129271E0
5.113561471E1,6.010813437E-1,-1.182011721E-1,-2.754082426E0
5.114566171E1,5.284590715E-1,3.707280904E-2,-3.522282017E0
5.115570871E1,1.385084058E-1,4.948922530E-2,-3.916856807E0
5.116575571E1,-2.471138585E-1,-2.670613423E-2,-4.110765097E0
5.117580171E1,-5.140478776E-1,-1.732184281E-1,-4.143306021E0
5.118584871E1,-6.209370263E-1,-3.802455302E-1,-3.935878969E0
5.119589571E1,-6.904960884E-1,-5.566657475E-1,-3.844288183E0
5.120594271E1,-6.504534785E-1,-7.373182525E-1,-3.845757589E0
5.121598971E1,-6.762092941E-1,-1.017441397E0,-3.249758499E0
5.122603571E1,-6.702889882E-1,-1.092956141E0,-3.264827943E0
5.123608271E1,-7.954449116E-1,-8.979055253E-1,-3.330711445E0
5.124612971E1,-1.031183597E0,-8.532682465E-1,-3.273153208E0
5.125617671E1,-1.282312811E0,-7.221548874E-1,-3.354295605E0
5.126622371E1,-1.509590722E0,-5.963375708E-1,-3.268183660E0
5.127627071E1,-1.515369086E0,-5.430634428E-1,-3.074143808E0
5.128631671E1,-1.247183471E0,-5.569958228E-1,-2.760896187E0
5.129636371E1,-5.922768257E-1,-4.960450315E-1,-2.542942393E0
5.130641071E1,1.006803558E-1,-3.278246572E-1,-2.429147975E0
5.131645771E1,4.794953647E-1,-1.276101460E-1,-2.007361997E0
5.132650471E1,6.762867697E-1,2.579404168E-1,-1.637947192E0
5.133655071E1,8.627640516E-1,7.577733477E-1,-1.303647839E0
5.134659771E1,9.558927284E-1,1.011521311E0,-8.492361528E-1
5.135664471E1,9.749398872E-1,1.058867459E0,-4.275232655E-1
5.136669171E1,8.165765297E-1,1.327969187E0,-8.668848038E-2
5.137673871E1,6.882574819E-1,1.703811252E0,2.030270219E-1
5.138678471E1,5.013598582E-1,2.056704019E0,6.570586395E-1
5.139683171E1,2.098879986E-1,2.323030366E0,1.242737394E0
5.140687871E1,-9.022560731E-2,2.669586652E0,1.674287052E0
5.141692571E1,-2.330879961E-1,2.909843481E0,2.059226215E0
5.142697271E1,-2.741298951E-1,3.140833642E0,2.227045982E0
5.143701971E1,-4.589897642E-1,2.824040853E0,2.732911413E0
5.144706571E1,-9.085589330E-1,2.214814923E0,3.781606616E0
5.145711271E1,-1.045568113E0,1.930772828E0,4.373669946E0
5.146715971E1,-5.688980495E-1,1.700277926E0,4.247226246E0
5.147720671E1,1.939148672E-1,1.081779408E0,3.835294581E0
5.148725408E1,7.543609858E-1,3.379627790E-1,3.438560999E0
5.149730008E1,1.123351795E0,1.581811436E-1,3.009225097E0
5.150734708E1,1.773895540E0,1.910090203E-1,2.761303738E0
5.151739408E1,1.981588202E0,-2.414322652E-1,2.845983700E0
5.152744108E1,1.595375661E0,-1.001551954E0,3.429472672E0
5.153748808E1,1.118364047E0,-1.736049437E0,3.966876814E0
5.154753408E1,6.471617154E-1,-2.486971090E0,4.455079560E0
5.155758108E1,3.808014543E-1,-3.020778610E0,4.472275051E0
5.156762808E1,4.401868728E-1,-3.407992340E0,3.917034563E0
5.157767508E1,6.329605827E-1,-3.609112000E0,2.927868692E0
5.158772208E1,1.033283844E0,-3.827288866E0,1.970341521E0
5.159776908E1,1.463759807E0,-3.656965906E0,1.011351961E0
5.160781508E1,1.732288508E0,-2.785011274E0,9.147559583E-2
5.161786208E1,1.787580364E0,-1.703459103E0,-8.111240011E-1
5.162790908E1,1.843445832E0,-6.953002339E-1,-1.448289244E0
5.163795608E1,1.861158217E0,2.420143555E-1,-1.934324427E0
5.164800308E1,1.826402075E0,1.003914887E0,-2.259603864E0
5.165804908E1,1.828897959E0,1.476680399E0,-2.512267900E0
5.166809608E1,1.619256128E0,1.688121418E0,-2.567325282E0
5.167814308E1,1.318529734E0,1.470122747E0,-2.489121112E0
5.168819008E1,1.042916985E0,1.058547250E0,-2.044004159E0
